Split_id	Input_Company_name		CIN	MCA_Company_Name	Company_Address	MCA_Status	status
"sp6,cat_b"	ESTRA ENTERPRISES PVT LTD		U72900TN2007PTC061957	ESTRA ENTERPRISES PRIVATE LIMITED	"6TH FLOOR, TOWER C, TEK MEADOWS, NO. 51, RAJIV GANDHI SALAI(OMR), SHOLINGANALLUR, CHENNAI TN 600119 IN"	Active	
"sp6,cat_b"	ESVEEAAR DISTILLERIES PART IX		U15541AP2006PTC049544	ESVEEAAR DISTILLERIES PRIVATE LIMITED (PART IX )	"II FLOOR, NO - 791, MSR NAGAR, MAGUNTA LAYOUT, NELLORE AP 524003 IN"	Active	
"sp6,cat_b"	ETERNAL HEARTCARE CENT RES INT		U85110RJ2007PTC023653	ETERNAL HEART CARE CENTRE AND RESEARCH INSTITUTE PRIVATE LIMITED	"3A, JAGATPURA ROAD NEAR JAWAHAR CIRCLE JAIPUR Jaipur RJ 302017 IN"	Active	
"sp6,cat_b"	ETHIRAJ COL FOR WOMEN CHENNAI		U20101TN1996PTC036992	ETHIRAJ TIMBERS PRIVATE LIMITED	"162, SYDENHAMS ROAD,PERIAMET, CHENNAI 600 003 CHENNAI 600 003 TN 600003 IN"	Active	
"sp6,cat_b"	GAURI MITTAL HIGH SCH MUMBAI		U80301MH2009NPL190825	HARVARD BUSINESS SCHOOL CLUB OF INDIA	"PIRAMAL TOWER, 7TH FLOOR, PENINSULA CORPORATE PARK GANPATRAO KADAM MARG, LOWER PAREL (WEST) MUMBAI Mumbai City MH 400013 IN"	Active	
"sp6,cat_b"	EUROKIDS AND GROUP BANGALORE		U22120MH1993PTC075091	EUROKIDS INTERNATIONAL PRIVATE LIMITED	DANI WOOLTEX COMPOUND 158VIDYANAGARI MARG KALINA SANTACRUZ EAST MUMBAI MH 400098 IN	Active	
"sp6,cat_b"	EUROKIDS AND GROUP MUMBAI		U80100MH2004PTC143941	EUROKIDS INDIA PRIVATE LIMITED	DANI WOOLTEX COMPOUND158 VIDYANAGARI MARG KALINA SANTACRUZ (E) MUMBAI MH 400098 IN	Amalgamated	
"sp6,cat_b"	EUROKIDS AND GROUP NEW DELHI		U22120MH1993PTC075091	EUROKIDS INTERNATIONAL PRIVATE LIMITED	DANI WOOLTEX COMPOUND 158VIDYANAGARI MARG KALINA SANTACRUZ EAST MUMBAI MH 400098 IN	Active	
"sp6,cat_b"	GAYATRI G V P COLVISAKHAPATNAM		U85110KA1992PTC013702	GAYATHRI HOSPITAL PRIVATE LIMITED	"91, MAGADI, CHORD ROADVIJAYANAGAR, BANGALORE BANGALORE KA 560040 IN"	Active	
"sp6,cat_b"	GAYATRI HI TECH HOTELS LTD		U55101TG2005PLC047665	GAYATRI HI-TECH HOTELS LIMITED	"6/3/1090. TSR TOWERSRAJBHAVAN ROAD SOMAJIGUDA HYDERABAD, 500082. ANDHRA PRADESH TG 500082 IN"	Active	
"sp6,cat_b"	GAZPROM EP INTL SERVS B V		F04449	GAZPROM EP INTERNATIONAL SERVICES B.V.	"10TH FLOOR, FLAT NO. 1012, TOLSTOY HOUSE, 15-17, TOLSTOY MARG, NEW DELHI Central Delhi DL 110001 IN"	Active	
"sp6,cat_b"	GCS MEDICAL CLG HOSPI RES AHME		U85200TG2017PTC120899	CRAYONS HOSPITAL PRIVATE LIMITED	"H NO 2-124 & 124 PLOT NO 123 124, Ist floor Prasant Nagar Colony,Bandlaga RAJENDRA NAGAR MANDAL, Hyderabad TG 500086 IN"	Active	
"sp6,cat_b"	EVERFLOW PETROFILS LTD		U51909MH2003PLC140356	EVERFLOW PETROFILS LIMITED	11 OVALWADI 3RD FLOORVITHALWADI KALBADEVI MUMBAI MH 400002 IN	Active	
"sp6,cat_b"	EVERGREEN PUBLIC SCHOOL DELHI		U70102DL1988PTC033477	EVERGREEN INFRASTRUCTURE (INDIA) PRIVATE LIMITED	E-415 GREATER KAILASH PART-II NEW DELHI DL 110048 IN	Active	
"sp6,cat_b"	GEE ISPAT PVT LTD		U27109DL2003PTC123364	GEE ISPAT PRIVATE LIMITED.	"A/28, Sector-19, Rohini NEW DELHI DL 110085 IN"	Active	
"sp6,cat_b"	EXCEL PACK LTD		U21029DL1999PTC100494	EXCEL PACK PRIVATE LIMITED	1004-05-06 DEVIKA TOWER6TH NEHRU PLACE NEW DELHI DL 110019 IN	Active	
"sp6,cat_b"	GEMS EDUCATION GURGAON		U80301HR1998PTC036306	GEMS EDUCATION INDIA PRIVATE LIMITED	"310-311, 3RD FLOOR, TOWER C, UNITECH BUSINESS ZONE NIRVANA COUNTRY, SOUTH CITY-II GURGAON HR 122018 IN"	Active	
"sp6,cat_b"	GEMS INTERNATIONAL SCH GURGAON		U80900HR2014PTC052664	GEMS EDUCATION SOLUTIONS INDIA PRIVATE LIMITED	C - 310 3RD FLOOR UNITECH BUSINESS ZONE NIRWANA COUNTRY SOUTH CITY 2 GURGAON Gurgaon HR 122002 IN	Active	
"sp6,cat_b"	EXL SERVICE COM IND PVT LTD		U72900DL2004PTC125413	EXL SUPPORT SERVICES PRIVATE LIMITED	"414, FOURTH FLOOR, DLF JASOLA TOWER-B, PLOT NO. 10 &11, DDA DISTRICT CENTRE NEW DELHI South Delhi DL 110044 IN"	Amalgamated	
"sp6,cat_b"	GENERAL INS CORP OF INDIA		L67200MH1972GOI016133	GENERAL INSURANCE CORPORATION OF INDIA	SURAKSHA170 J TATA ROAD CHURCHGATE MUMBAI MH 400020 IN	Active	
"sp6,cat_b"	EXPERIAN CREDITINFORMATION IND		U67190MH2006FTC163188	EXPERIAN CREDIT INFORMATION COMPANY OF INDIA PRIVATE LIMITED	"5th Floor, East Wing, Tower 3 Equinox Business Park, LBS Marg, Kurla (W) Mumbai Mumbai City MH 400070 IN"	Active	
"sp6,cat_b"	GENESIS GLOBAL SCH NOIDA		U72200TG1997PTC027871	GENESIS SOLUTIONS PRIVATE LIMITED	"3-4-494/1, 2nd Floor, Indian Bank Building. Barkatpura, Hyderabad TG 500027 IN"	Active	
"sp6,cat_b"	EY GLOBALDEL L SVC IND P LTD		U74999KA2016PTC093751	EY GLOBAL DELIVERY SERVICES INDIA PRIVATE LIMITED	"RMZ Infinity, 3rd Floor, Tower C Old Madras Road Bangalore Bangalore KA 560016 IN"	Converted to LLP	
"sp6,cat_b"	GERMAN SCHOOL MUMBAI		AAG-4952	INTELLIGENT GLOBAL SCHOOL LLP	"SH-8,OBEROI TRADE CENTRE ,PLOT NO 69,B.H LAXMI IND ANDHERI W,OFF NEW LINK ROAD,ANDHERI WEST MUMBAI Mumbai City MH 400058 IN"	Active	
"sp6,cat_b"	GESTAMP POWERGEAR WINDSTEEL		U74990PN2011PTC157080	GRI POWERGEAR TOWERS INDIA PRIVATE LIMITED	"GAT NO. 355, A/P MAJALE Kolhapur KOLHAPUR Kolhapur MH 416109 IN"	Active	
"sp6,cat_b"	GETCO INDIA PVT LTD		U67190MH2012FTC228872	KCG INDIA PRIVATE LIMITED	"405, 4th Floor,Tulsiani Chambers Free Press Journal ,Marg Mumbai MH 400023 IN"	Active	
"sp6,cat_b"	FARAKKA RAIGANJ HIGHWAYS LTD		U45400MH2010PLC200733	FARAKKA-RAIGANJ HIGHWAYS LIMITED	"Hincon House, Lal Bahadur Shastri Marg, Vikhroli West, Mumbai Mumbai City MH 400083 IN"	Active	
"sp6,cat_b"	FARM ENTERPRISES LTD		U01100MH1999PLC244851	FARM ENTERPRISES LIMITED	"B-4, MIDC INDUSTRIAL AREA NEAR RASAYANI POLICE STATION, PATALGANGA RASAYANI Raigarh MH 410220 IN"	Amalgamated	
"sp6,cat_b"	GGS CL MODERN TECH KHARAR NGP		U72200TN2017PTC115873	NGP WEB SMART PRIVATE LIMITED	"No.51,Rajiv Gandhi Salai,Level 4, TowerA,RatthaTek Meadows,Shollinganallur Chennai Chennai TN 600119 IN"	Active	
"sp6,cat_b"	FAROOQUIA DENTAL COL MYSORE		U72200KA2013PTC070466	PARKUS TECHNOLOGIES PRIVATE LIMITED	"Survey No. 85, No. 12, I Floor, Dental Collage Munekolalu, Maratthahalli Post BANGALORE Bangalore KA 560037 IN"	Active	
"sp6,cat_b"	FATEMA GIRLS HG SC HANAMKONDA		U80211GJ2000PTC038692	EDUCATIONAL INITIATIVES PRIVATE LIMITED	"201 Baleshwar Square, Opp. Iskon Temple S G Highway Ahmedabad Ahmedabad GJ 380015 IN"	Active	
"sp6,cat_b"	FATHER AGNEL PRIMARY SCH NOIDA		U74999DL2014PTC273315	SMARTVIZS PRIVATE LIMITED	"W-81, FIRST FLOOR, BETWEEN W W 157-W 81 GREATER KAILASH, NEAR MTNL NEW DELHI South Delhi DL 110048 IN"	Active	
"sp6,cat_b"	FATHER AGNEL PRIMARY SCHMUMBAI		U93000KA2016PTC085961	2THOUGHTS PRIVATE LIMITED	"Munilakshamma Complex, No.102, Kaveri Rd Arekere Mn Rd,New RTO,Devarachikkanahalli,BTS Lyt Bangalore Bangalore KA 560076 IN"	Active	
"sp6,cat_b"	FATHER AGNEL SC CL GAUTAMBU NG		U74999DL1996PTC084049	GEMALTO DIGITAL SECURITY PRIVATE LIMITED	"4th Floor, Awing Lotus Tower, New Friends Colony New Delhi South Delhi DL 110025 IN"	Active	
"sp6,cat_b"	FATHER AGNEL SCHS COL DELHI		U74899DL2000PTC107260	C 1 INDIA PRIVATE LIMITED	"D-5, THIRD FLOOR DEFENCE COLONY NEW DELHI South Delhi DL 110024 IN"	Active	
"sp6,cat_b"	FATHER AGNEL SCHS COLSBHANDARA		U92412MH2011PTC216367	ANGEL WELLNESS PRIVATE LIMITED	"601, 6th Floor, Akckruti Star, Central Road, MIDC, Andheri East MUMBAI MH 400093 IN"	Active	
"sp6,cat_b"	FATHER AGNEL SCHS COLSKOLHAPUR		U29100GJ2011PTC063757	ANGEL PUMPS PRIVATE LIMITED	"PLOT NO. G 1604 TO 1607 B, NR. DIVYA BHASKAR PRESS ALMIGHTY GATE, GATE NO 2, GIDC METODA,TAL. LODHIKA METODA RAJKOT GJ 360027 IN"	Active	
"sp6,cat_b"	FATHER AGNEL TECHNIC HG SC MUM		U74990MH2008NPL189067	NATIONAL PAYMENTS CORPORATION OF INDIA	"1001A, B Wing, 10th Floor, The Capital Bandra - Kurla Complex, Bandra (East) Mumbai Mumbai City MH 400051 IN"	Active	
"sp6,cat_b"	FATHER AGNEL TECHNIC JR CL MUM		U45203MH2009PTC197721	JR TOLL ROAD PRIVATE LIMITED	"H BLOCK, 1ST FLOOR DHIRUBHAI AMBANI KNOWLEDGE CITY NAVI MUMBAI MH 400710 IN"	Active	
"sp6,cat_b"	FATHER AGNELO HIGH SCH MUMBAI		L80301MH2011PLC219291	GLOBAL EDUCATION LIMITED	"Office No112, 1st Floor of Building Panchratna CHSL,M. P.Marg Opera House Girgaon Mumbai Mumbai City MH 400004 IN"	Active	
"sp6,cat_b"	FATHIMA COLLEGE MADURAI		U60200TN2011PTC081250	JAYARAJ TRUCKS & BUSES PRIVATE LIMITED	"NO.1, JAYARAJ NAGAR OPP FATHIMA COLLEGE MADURAI TN 625018 IN"	Active	
"sp6,cat_b"	FATIMA HIGH SCHOOL MUMBAI		U74999MH2018PTC306044	ROSHNI PLUS PRIVATE LIMITED	"1/3 Ghanshyam Baug, Cama Lane, Hansoti Road, Nr Fatima High School, Ghatkopar W MUMBAI Mumbai City MH 400086 IN"	Active	
"sp6,cat_b"	FEDERATION IND CHAMOF COMM IND		U99999DL1956NPL002635	FEDERATION OF INDIAN CHAMBER OF COMMERCE AND INDUSTRY.	"FEDERATION HOUSE, TANSEN MARG, NEW DELHI DL 110001 IN"	Active	
"sp6,cat_b"	FELLOWSHIP HIGH SCHOOL MUMBAI		U74999MH2017PTC290004	RAZRTECH PRIVATE LIMITED	"AMAR HIMACHAL CO-OP HSG SOC LTD SAINI BHAVAN PLOT NO 2, OPPOSITE BMC GARAGE,GHATKOPAR MAHUL RD CHEMBUR, MUMBAI Mumbai City MH 400089 IN"	Active	
"sp6,cat_b"	FELLOWSHIP SCHOOL MUMBAI		U85100MH2012NPL238529	HIGHER LIFE FELLOWSHIP CENTRE	"B-5, PRATIBHA APARTMENTS, ASHER ESTATE, NASIK ROAD NASHIK Nashik MH 422101 IN"	Active	
"sp6,cat_b"	FIDELITY INF SVC IND P LTD		U72200DL2002PTC114964	FIDELITY INFORMATION SERVICES INDIA PRIVATE LIMITED	S-405 (LGF) Greater Kailash Part II New Delhi South Delhi DL 110048 IN	Active	
"sp6,cat_b"	FIDELITY INF SVC IND PVT LTD		U72200DL2002PTC114964	FIDELITY INFORMATION SERVICES INDIA PRIVATE LIMITED	S-405 (LGF) Greater Kailash Part II New Delhi South Delhi DL 110048 IN	Active	
"sp6,cat_b"	FIDUCIARY EUROMAX CAPIT MARKET		U67120MH2006PTC161349	FIDUCIARY EUROMAX CAPITAL MARKETS PRIVATE LIMITED	"FLAT NO. 180/B, 2ND FLOOR, SHAHEED BHAGAT SINGH CO-OP.HSG.SOCIETY,J.B.NAGAR, ANDHERI (E) MUMBAI Mumbai City MH 400059 IN"	Active	
"sp6,cat_b"	FILMCITY HIGH SCHOOL MUMBAI		U22130MH2013PTC246526	FILMCITY DIGITAL PRIVATE LIMITED	"Office No. 16, 3rd Floor, Tardeo Airconditioned Market, Tardeo, Mumbai Mumbai City MH 400034 IN"	Active	
"sp6,cat_b"	FLORENCE INVESTECH LTD		L24211WB1993PLC221608	FLORENCE INVESTECH LIMITED	"7, COUNCIL HOUSE STREET KOLKATA Kolkata WB 700001 IN"	Active	
"sp6,cat_b"	FLOURA DEL PUBL SCH NEW DELHI		U51900DL2011PTC212778	FLORA RETAILERS PRIVATE LIMITED	413/5 GOVIND PURI KALKAJI DL 110019 IN	Strike Off	
"sp6,cat_b"	FLOWSERVE MICROFINISH VALVES		U29120KA1996PTC020335	FLOWSERVE MICROFINISH VALVES PRIVATE LIMITED	"CTS NO.568/1, INDUSTRIAL AREA,UNKAL VILLAGE GOKUL ROAD, HUBLI HUBLI KA 580030 IN"	Active	
"sp6,cat_b"	FNF INDIA PVT LTD		U72900KA2007PTC041356	FNF INDIA PRIVATE LIMITED	"6th, 7th & 8th Floor, Umiya Business Bay, Tower 2, Cessna Business Park, Outer Ring Road, Bangalore Bangalore KA 560103 IN"	Active	
"sp6,cat_b"	FOCAL ENERGY SOLAR INDIA		U40106DL2012PTC231814	FOCAL ENERGY SOLAR INDIA PRIVATE LIMITED	"Unit No. 308, Rectangle One Saket District Centre New Delhi South Delhi DL 110017 IN"	Active	
"sp6,cat_b"	FOCAL ENERGY SOLAR ONE INDIA		U40300DL2014FTC265625	FOCAL ENERGY SOLAR ONE INDIA PRIVATE LIMITED	"Unit No. 308, Rectangle One Skaet District Centre, New Delhi South Delhi DL 110017 IN"	Active	
"sp6,cat_b"	FOCAL PHOTOVOLTAIC INDIA		U40300DL2014FTC266973	FOCAL PHOTOVOLTAIC INDIA PRIVATE LIMITED	"403-404, 4th Floor, Southern Park D-2, Saket Delhi South Delhi DL 110017 IN"	Active	
"sp6,cat_b"	FOCAL RENEWABLE ENERGY TWO IND		U40109DL2014FTC266986	FOCAL RENEWABLE ENERGY TWO INDIA PRIVATE LIMITED	"403-404, 4th Floor, Southern Park Saket Delhi South Delhi DL 110017 IN"	Active	
"sp6,cat_b"	FORE SCHOOL MUMBAI		U63040DL2008PTC175533	FORE REPRESENTATIONS & TRAVELS PRIVATE LIMITED.	J-9/59 RAJOURI GARDEN NEW DELHI DL 110027 IN	Active	
"sp6,cat_b"	FORTUNE FIVE HYDEL PROJECTS		U40101KA2005PTC036626	FORTUNE FIVE HYDEL PROJECTS PRIVATE LIMITED	"No 66, 4th A cross, 3rd Main, Dollars Colony, RMV 2nd stage, Bangalore Bangalore KA 560094 IN"	Active	
"sp6,cat_b"	FORTUNE INST OF COMMU TELIV ND		U64200UP2008PTC034388	KING COMMUNICATION PRIVATE LIMITED	G.T. ROAD JANGIGANJ BHADOI Sant Ravi Das Nagar UP 221310 IN	Strike Off	
"sp6,cat_b"	FORTUNE INST OF INTER BUSIN ND		U67120GJ2003PTC042121	FORTUNE GILTS PRIVATE LIMITED	1-2 MEGHALAYA FLATSNR SARDAR PATEL COLONY NARANPURA AHMEDABAD Ahmedabad GJ 380014 IN	Active	
"sp6,cat_b"	FORTUNE INST OF INTLNEW DELHI		L52324DL1981PLC012033	FORTUNE INTERNATIONAL LIMITED	G-4 COMMUNITY CENTRE NARAINA VIHAR NEW DELHI West Delhi DL 110028 IN	Active	
"sp6,cat_b"	EISAI PHARMATECHNOLOGY		U24232AP2007PTC053247	EISAI PHARMACEUTICALS INDIA PRIVATE LIMITED	"PLOT NOS. 96,97,98,124 & 126, RAMKY PHARMACITY INDIA LIMITED,SEZ,PARAWADA MANDAL VISAKHAPATNAM AP 531021 IN"	Active	
"sp6,cat_b"	FOSTER D HOMEOPATHIC COLMUMBAI		U72990UR1979PTC000971	SBL PRIVATE LIMITED	"Plot No. 3, Sector-12 IIE, Sidcul Haridwar Haridwar UR 249403 IN"	Active	
"sp6,cat_b"	FOXCONN TECHLGY INDIA DEVMNT		U32204MH2015PTC267181	FOXCONN TECHNOLOGY INDIA DEVELOPMENT PRIVATE LIMITED	"32ND FLOOR, CENTRE 1 BUILDING WORLD TRADE CENTRE COMPLEX, CUFFE PARADE MUMBAI Mumbai City MH 400005 IN"	Active	
"sp6,cat_b"	FR AGNEL MULTIPUR SC J CLG MUM		U70109KA2012PTC062160	M A M INFRASTRUCTURES PRIVATE LIMITED	"PLOT NO 21, MAM CLASSIC TOWER, BESIDE LUQMAN COLLEGE OF PHARMACY, OLD JEWARGI ROAD GULBARGA KA 585102 IN"	Active	
"sp6,cat_b"	ELECTROMECH MATERIAL HANDL SYS		U31109PN1996PTC099346	ELECTROMECH MATERIAL HANDLING SYSTEMS (INDIA) PRIVATE LIMITED	"PLOT NO.1, GAT NO.316. AT P KASAR AMBOLI, TAL MULSHI, DIST-PUNE PUNE MH 412111 IN"	Active	
"sp6,cat_b"	FRANK ANTHONY PUBL SCH NDH		U99999MH1963PTC012674	SI GROUP - INDIA PRIVATE LIMITED	"PLOT NO.2/1, TTC INDL.AREA,.THANE BELA W.E.F.18/02/05 NAVI MUMBAI MH 400703 IN"	Active	
"sp6,cat_b"	FRANKLIN TEMPLETON SERVICES		U74900MH2014PTC252713	FRANKLIN TEMPLETON SERVICES (INDIA) PRIVATE LIMITED	"Indiabulls Finance Centre, Tower 2, 13th Flr Senapati Bapat Marg, Elphinston (West), Mumbai Mumbai City MH 400013 IN"	Active	
"sp6,cat_b"	FRANT ANTHONY S PUBL SCH NDH		U85190DL2012PTC242876	HEALTH CARE AT HOME INDIA PRIVATE LIMITED	"4th Floor, Punjabi Bhawan, 10 Rouse Avenue New Delhi Central Delhi DL 110002 IN"	Active	
"sp6,cat_b"	ELLUCIAN HGHR EDU SYS IND BANG		U72200TG2002PTC039749	SUMTOTAL SYSTEMS INDIA PRIVATE LIMITED	"7th FLOOR, BUILDING NO: 2B, MAXIMUS TOWERS, K. RAHEJA IT PARK, MADHAPUR HYDERABAD TG 500081 IN"	Active	
"sp6,cat_b"	FREMANTLE IND TELEVISION PRODU		U74899MH1994PTC162515	FREMANTLE INDIA TELEVISION PRODUCTIONS PVT LTD	"17TH FLOOR, NIRMAL BUILDING NARIMAN POINT MUMBAI MH 400021 IN"	Active	
"sp7,cat_b"	GOVT BOYS HGHR SEC SC CHATTISG		L70109TG1995PLC019116	TRANSPORT CORPORATION OF INDIA LIMITED	"Q NO 306/307 3RF FLOOR1-8-271-273 & 301 ASHOK BHOOPAL CHAMBERS,SP ROAD SEC'BAD - 500 003 TG 000000 IN"	Active	
"sp7,cat_b"	GUJARAT ROAD AND INFRA		U65990GJ1999PLC036086	GUJARAT ROAD AND INFRASTRUCTURE COMPANY LIMITED	"OFFICE OF THE SECRETARY, TO THE GOVT OF ROADS AND BUILDING, GANDHINAGAR GJ 382010 IN"	Active	
"sp7,cat_b"	GOVT BOYS MIDDLE SC RAJOURIGAR		U74210MP1963PTC000962	D & D INDIA PRIVATE LIMITED	Dawar Brother Building Hamidia Road BHOPAL MP 462001 IN	Strike Off	
"sp7,cat_b"	GOVT BOYS PRIM SC NIT FARIDABA		U45400HR2013PTC051370	R.K.C INFRACON PRIVATE LIMITED	PLOT NO.1-H/40 N.I.T FARIDABAD Faridabad HR 121001 IN	Active	
"sp7,cat_b"	GOVT BOYS SEC SCH SAKET NDH		U74899DL1993PTC051764	ORACLE INDIA PRIVATE LIMITED	"F-01/02, First Floor, Salcon Rasvillas, Plot No.D-1 District Centre, Saket New Delhi New Delhi DL 110017 IN"	Active	
"sp7,cat_b"	GUJARAT WATER INFRASTRUCTURE		U41000GJ1999SGC036777	GUJARAT WATER INFRASTRUCTURE LIMITED	DR JIVRAJ MEHTA BHAVANBLOCK NO 1 FIRST FLOOR SECTOR 10 GANDHINAGAR GJ 382010 IN	Active	
"sp7,cat_b"	GOVT BOYS SR SEC SC DICHAUN KA		U92132DL1996PLC083973	PUSHP (INDIA) LIMITED	"754, GF, NEW DDA FLATS NEAR GOVT BOYS SENIOR SEC. SCHOOL, KONDLI GHAROLI NEW DELHI East Delhi DL 110096 IN"	Active	
"sp7,cat_b"	GUJRATI COLLEGE INDORE		U34103MP1999PTC013757	MUJAWADIA TRACTORS PRIVATE LIMITED	317B PREM TRADECENTER MAHARANI ROAD INDORE MP 452001 IN	Active	
"sp7,cat_b"	GOVT BOYS SR SEC SC KHYALA NDH		L25191GJ1974PLC002555	GRP LIMITED	"PLOT NO.8,GIDC ESTATE ANKLESHWAR. GJ 393002 IN"	Active	
"sp7,cat_b"	GULBARGA UNIVERSITY GULBARGA		U74900KA2014PTC077717	GULBARGA TECHNICAL TRAINING INSTITUTE PRIVATE LIMITED	"C/O SHIVA POULTRY FARMS, SY NO. 18, UPLAON VILLAGE, GULBARGA Gulbarga KA 585104 IN"	Active	
"sp7,cat_b"	GOVT BOYS SRSEC S ANDREWGAN ND		U64120TN2018PTC121903	ST COURIER PRIVATE LIMITED	NO 199 HARIYAN STREET C-PALLAVARAM CHENNAI Chennai TN 600043 IN	Active	
"sp7,cat_b"	GOVT BOYS SRSEC S JANGPURA DEL		U74900DL2016PTC292075	TALENTISER PRIVATE LIMITED	"24/6 S/F PANT NAGAR, JANGPURA NEW DELHI DL 110014 IN"	Active	
"sp7,cat_b"	GOVT BOYS SRSEC S JANTAFLATE D		U27310DL2008FTC172860	A&D INSTRUMENTS INDIA PRIVATE LIMITED	"RECTANGLE 1, D-4 DISTRICT CENTRE, SAKET NEW DELHI South Delhi DL 110019 IN"	Active	
"sp7,cat_b"	GOVT BOYS SRSEC S NGR RADIOSTA		U64204RJ1998PTC014673	NR SWITCH-N-RADIO SERVICES PRIVATE LIMITED	"E-17, ELECTRONICS COMPLEX, INDRAPRASTHA INDUSTRIAL AREA KOTA RJ 324005 IN"	Active	
"sp7,cat_b"	GUNTUR SUBBIAH PILLAI S GUNTUR		U15440TN1972PTC006103	K S SUBBIAH PILLAI & COMPANY (INDIA) PRIVATE LIMITED	"NEW NO.3 OLD NO.2, FIRST FLOOR RAJABATHAR STREET, T.NAGAR CHENNAI TN 600017 IN"	Active	
"sp7,cat_b"	GOVT BOYS SRSEC SC 2 GANDHI NG		U29301KA1999PLC025387	STOVE KRAFT LIMITED	"81/1, MEDAMARANA HALLI VILLAGE HAROHALLI HOBLI, KANAKAPURA TALUK RAMANAGAR DIST KA 562112 IN"	Active	
"sp7,cat_b"	GOVT BOYS SRSEC SC BAKHTAWAR P		U80903TG2002PTC038461	TIME EDUCATION PRIVATE LIMITED	"95-B, IIND FLOOR, SIDDAMSETTYCOMPLEX, PARKLANE, SECUNDERABAD ANDHRA PRADESH TG 500003 IN"	Active	
"sp7,cat_b"	GUR TEGH BAHADUR POLY INST NDH		U51103HR2008PTC038320	POLYPLASTICS INDUSTRIES (INDIA) PRIVATE LIMITED.....	"Flat No. 201, Enkay Tower Udyog Vihar, Phase V Gurgaon Gurgaon HR 122016 IN"	Active	
"sp7,cat_b"	GOVT BOYS SRSEC SC GHITORNI ND		U40109MH2008PTC182500	ATLANTA ENERGY PRIVATE LIMITED	"101, SHREE AMBASHANTI CHAMBERS, OPP. HOTEL LEELA, ANDHERI - KURLA ROAD, ANDHERI [E], MUMBAI Mumbai City MH 400059 IN"	Strike Off	
"sp7,cat_b"	GURU ARJUN DEV SR SEC SCH NDH		U15490PB2013PTC038243	INTERNATIONAL MARKETING CORPORATION PRIVATE LIMITED	INSIDE GURU NANAK DEV BHAWAN NEAR BHARAT NAGAR CHOWK LUDHIANA PB 141008 IN	Active	
"sp7,cat_b"	GOVT BOYS SRSEC SC I A R I PUS		U66010MH2007PLC167164	IDBI FEDERAL LIFE INSURANCE COMPANY LIMITED	"22nd Floor, A Wing, Marathon Futurex N.M. Joshi Marg, Lower Parel - East Mumbai Mumbai City MH 400013 IN"	Active	
"sp7,cat_b"	GURU GOVIND SINGH SPORTCG LUCK		U92190HR2016PTC064199	AVNIDE SPORTS PRIVATE LIMITED	"House No-3, B Tower, GH-2 Orchid Garden, Sun City, Sector-54 Gurgaon Gurgaon HR 122011 IN"	Active	
"sp7,cat_b"	GOVT BOYS SRSEC SC JJ CLNY NDH		U72200HR2006PTC037011	SERCO INDIA PRIVATE LIMITED	"C-33, OLD DLF COLONY, BLOCK C MEHROLI ROAD GURUGRAM Gurgaon HR 122001 IN"	Strike Off	
"sp7,cat_b"	GOVT BOYS SRSEC SC KAKROLA NDH		U72900DL2016PTC303730	A.P.SOLUTIONS PRIVATE LIMITED	"JANTA FLAT NO 1708, FIRST FLOOR, SEC - 16 B PKT- B, CR-3, PH-2, DWARKA NEW DELHI South West Delhi DL 110078 IN"	Active	
"sp7,cat_b"	GOVT BOYS SRSEC SC KHAIRA NAJA		U52390DL2013PTC250598	GADGETWOOD ESERVICES PRIVATE LIMITED	33-33A RAMA ROAD NEAR GRAND DREAMS NEW DELHI West Delhi DL 110015 IN	Active	
"sp7,cat_b"	GOVT BOYS SRSEC SC MODELTOWN N		U15122HR2015PTC055419	G.R. NUT PRIVATE LIMITED	SHOP NO. 2 MODEL TOWN REWARI Rewari HR 123401 IN	Active	
"sp7,cat_b"	GOVT BOYS SRSEC SC RADHY SHYAM		U74999HR2016PTC064089	SHRI RADHEY SHYAM COMPLETE SOLUTION PRIVATE LIMITED	"HNO:-162,SIKANDERPUR BADHA. GURGAON Gurgaon HR 122004 IN"	Active	
"sp7,cat_b"	GOVT BOYS SRSEC SC W JYOTI NGR		U51101DL2007PTC158112	JYOTI STRIPS PRIVATE LIMITED	"B-103 MITHAPUR EXTENTION, BADAR PUR NEW DELHI DL 110044 IN"	Active	
"sp7,cat_b"	GOVT BOYS SRSEC SCH RANJIT NGR		U31100GJ1993PLC019635	RANJEET MECHATRONICS LIMITED	"Block A, Office No:407, Dev Aurum, Anand Nagar Char Rasta, Prahlad Nagar Road Ahmedabad Ahmedabad GJ 380015 IN"	Active	
"sp7,cat_b"	GOVT BOYSSRSEC S 1 RAJOURI DE		U63040DL2000PTC105210	MAKEMYTRIP (INDIA) PRIVATE LIMITED	"B-36, 1st Floor, Pusa Road, Delhi NEW DELHI New Delhi DL 110005 IN"	Active	
"sp7,cat_b"	GOVT BOYSSRSEC SC 3 SHAKUR DEL		U93000GA2006PTC004886	PCI PEST CONTROL PRIVATE LIMITED	VILLA NO.3 CRESCENT VILLA CANDOLIM GA 403515 IN	Active	
"sp7,cat_b"	GOVT CO EDUCATIONAL SRSEC SC N		U74999RJ2018PTC061314	NSDC EDUCATION PRIVATE LIMITED	"SHOP NO. 2, JANOOTHER JANOOTHER, JANOOTHER, DEEG, BHARATPUR Bharatpur RJ 321203 IN"	Active	
